ID,Field,latitude,longitude,year,Crop,planting_date,obs_planting_delta
ID_32.5_-107.25,Field_32.5_-107.25,32.5,-107.25,2021,Corn,5/19/2021,85
ID_35.5_-107.75,Field_35.5_-107.75,35.5,-107.75,2021,Corn,5/27/2021,219
ID_35.5_-107.5,Field_35.5_-107.5,35.5,-107.5,2021,Corn,5/28/2021,218
ID_35.5_-107.25,Field_35.5_-107.25,35.5,-107.25,2021,Corn,5/26/2021,118
ID_35.75_-107.5,Field_35.75_-107.5,35.75,-107.5,2021,Corn,5/26/2021,114
ID_35.75_-107.25,Field_35.75_-107.25,35.75,-107.25,2021,Corn,5/27/2021,121
ID_36.0_-108.75,Field_36.0_-108.75,36,-108.75,2021,Corn,5/25/2021,109
ID_36.0_-108.5,Field_36.0_-108.5,36,-108.5,2021,Corn,5/23/2021,103
ID_36.0_-108.25,Field_36.0_-108.25,36,-108.25,2021,Corn,5/23/2021,99
ID_36.0_-108.0,Field_36.0_-108.0,36,-108,2021,Corn,5/23/2021,105
ID_36.0_-107.75,Field_36.0_-107.75,36,-107.75,2021,Corn,5/25/2021,108
ID_36.0_-107.5,Field_36.0_-107.5,36,-107.5,2021,Corn,5/26/2021,114
ID_36.0_-107.25,Field_36.0_-107.25,36,-107.25,2021,Corn,5/27/2021,124
ID_32.0_-106.5,Field_32.0_-106.5,32,-106.5,2021,Corn,5/19/2021,82
ID_32.0_-106.25,Field_32.0_-106.25,32,-106.25,2021,Corn,5/19/2021,82
ID_32.0_-106.0,Field_32.0_-106.0,32,-106,2021,Corn,5/20/2021,90
ID_32.0_-105.75,Field_32.0_-105.75,32,-105.75,2021,Corn,5/21/2021,94
ID_32.0_-105.5,Field_32.0_-105.5,32,-105.5,2021,Corn,5/21/2021,93
ID_32.0_-105.25,Field_32.0_-105.25,32,-105.25,2021,Corn,5/20/2021,85
ID_32.0_-105.0,Field_32.0_-105.0,32,-105,2021,Corn,5/20/2021,92
ID_32.25_-106.5,Field_32.25_-106.5,32.25,-106.5,2021,Corn,5/19/2021,84
ID_32.25_-106.25,Field_32.25_-106.25,32.25,-106.25,2021,Corn,5/19/2021,83
ID_32.25_-105.0,Field_32.25_-105.0,32.25,-105,2021,Corn,5/21/2021,101
ID_32.5_-106.5,Field_32.5_-106.5,32.5,-106.5,2021,Corn,5/20/2021,86
ID_32.5_-106.25,Field_32.5_-106.25,32.5,-106.25,2021,Corn,5/19/2021,83
ID_32.5_-105.25,Field_32.5_-105.25,32.5,-105.25,2021,Corn,5/22/2021,107
ID_32.5_-105.0,Field_32.5_-105.0,32.5,-105,2021,Corn,5/22/2021,110
ID_32.75_-106.5,Field_32.75_-106.5,32.75,-106.5,2021,Corn,5/20/2021,85
ID_32.75_-106.25,Field_32.75_-106.25,32.75,-106.25,2021,Corn,5/19/2021,83
ID_33.0_-106.5,Field_33.0_-106.5,33,-106.5,2021,Corn,5/20/2021,87
ID_33.0_-106.25,Field_33.0_-106.25,33,-106.25,2021,Corn,5/19/2021,83
ID_33.25_-106.0,Field_33.25_-106.0,33.25,-106,2021,Corn,5/22/2021,107
ID_35.0_-103.25,Field_35.0_-103.25,35,-103.25,2021,Corn,5/28/2021,97
ID_35.25_-103.5,Field_35.25_-103.5,35.25,-103.5,2021,Corn,5/28/2021,91
ID_35.25_-103.25,Field_35.25_-103.25,35.25,-103.25,2021,Corn,5/28/2021,91
ID_35.5_-103.25,Field_35.5_-103.25,35.5,-103.25,2021,Corn,5/28/2021,95
ID_36.25_-107.5,Field_36.25_-107.5,36.25,-107.5,2021,Corn,5/26/2021,110
ID_36.25_-107.25,Field_36.25_-107.25,36.25,-107.25,2021,Corn,5/27/2021,132
ID_36.25_-106.0,Field_36.25_-106.0,36.25,-106,2021,Corn,5/27/2021,219
ID_36.75_-107.5,Field_36.75_-107.5,36.75,-107.5,2021,Corn,5/27/2021,113
ID_36.75_-107.25,Field_36.75_-107.25,36.75,-107.25,2021,Corn,5/29/2021,217
ID_33.75_-103.25,Field_33.75_-103.25,33.75,-103.25,2021,Corn,5/16/2021,89
ID_34.0_-103.25,Field_34.0_-103.25,34,-103.25,2021,Corn,5/16/2021,89
ID_34.25_-104.0,Field_34.25_-104.0,34.25,-104,2021,Corn,5/15/2021,87
ID_34.25_-103.75,Field_34.25_-103.75,34.25,-103.75,2021,Corn,5/15/2021,88
ID_34.25_-103.25,Field_34.25_-103.25,34.25,-103.25,2021,Corn,5/16/2021,90
ID_34.5_-104.0,Field_34.5_-104.0,34.5,-104,2021,Corn,5/16/2021,88
ID_34.5_-103.75,Field_34.5_-103.75,34.5,-103.75,2021,Corn,5/16/2021,89
ID_35.25_-107.0,Field_35.25_-107.0,35.25,-107,2021,Corn,5/23/2021,100
ID_35.25_-106.75,Field_35.25_-106.75,35.25,-106.75,2021,Corn,5/22/2021,99
ID_35.25_-106.5,Field_35.25_-106.5,35.25,-106.5,2021,Corn,5/24/2021,108
ID_35.25_-106.25,Field_35.25_-106.25,35.25,-106.25,2021,Corn,5/25/2021,124
ID_35.5_-106.5,Field_35.5_-106.5,35.5,-106.5,2021,Corn,5/24/2021,108
ID_35.5_-106.25,Field_35.5_-106.25,35.5,-106.25,2021,Corn,5/24/2021,112
ID_36.25_-107.75,Field_36.25_-107.75,36.25,-107.75,2021,Corn,5/11/2021,101
ID_36.5_-107.75,Field_36.5_-107.75,36.5,-107.75,2021,Corn,5/11/2021,97
ID_36.75_-107.75,Field_36.75_-107.75,36.75,-107.75,2021,Corn,5/11/2021,98
ID_37.0_-108.5,Field_37.0_-108.5,37,-108.5,2021,Corn,5/10/2021,94
ID_35.0_-105.75,Field_35.0_-105.75,35,-105.75,2021,Corn,5/26/2021,136
ID_35.0_-105.5,Field_35.0_-105.5,35,-105.5,2021,Corn,5/26/2021,133
ID_35.25_-105.75,Field_35.25_-105.75,35.25,-105.75,2021,Corn,5/27/2021,219
ID_35.25_-105.5,Field_35.25_-105.5,35.25,-105.5,2021,Corn,5/27/2021,219
ID_35.25_-105.25,Field_35.25_-105.25,35.25,-105.25,2021,Corn,5/25/2021,127
ID_35.25_-105.0,Field_35.25_-105.0,35.25,-105,2021,Corn,5/24/2021,114
ID_35.25_-104.75,Field_35.25_-104.75,35.25,-104.75,2021,Corn,5/24/2021,107
ID_35.25_-104.5,Field_35.25_-104.5,35.25,-104.5,2021,Corn,5/23/2021,101
ID_35.25_-104.25,Field_35.25_-104.25,35.25,-104.25,2021,Corn,5/23/2021,97
ID_35.25_-104.0,Field_35.25_-104.0,35.25,-104,2021,Corn,5/23/2021,99
ID_35.25_-103.75,Field_35.25_-103.75,35.25,-103.75,2021,Corn,5/23/2021,94
ID_35.5_-104.0,Field_35.5_-104.0,35.5,-104,2021,Corn,5/23/2021,101
ID_35.5_-103.75,Field_35.5_-103.75,35.5,-103.75,2021,Corn,5/23/2021,98
ID_35.75_-104.75,Field_35.75_-104.75,35.75,-104.75,2021,Corn,5/28/2021,218
ID_35.75_-104.5,Field_35.75_-104.5,35.75,-104.5,2021,Corn,5/26/2021,125
ID_35.75_-104.25,Field_35.75_-104.25,35.75,-104.25,2021,Corn,5/25/2021,111
ID_35.0_-106.0,Field_35.0_-106.0,35,-106,2021,Corn,5/26/2021,133
ID_35.75_-106.0,Field_35.75_-106.0,35.75,-106,2021,Corn,5/27/2021,219
ID_36.0_-106.0,Field_36.0_-106.0,36,-106,2021,Corn,5/27/2021,219
ID_32.75_-107.5,Field_32.75_-107.5,32.75,-107.5,2021,Corn,5/20/2021,92
ID_32.75_-107.25,Field_32.75_-107.25,32.75,-107.25,2021,Corn,5/19/2021,85
ID_32.75_-107.0,Field_32.75_-107.0,32.75,-107,2021,Corn,5/19/2021,83
ID_33.0_-107.75,Field_33.0_-107.75,33,-107.75,2021,Corn,5/25/2021,221
ID_33.0_-106.75,Field_33.0_-106.75,33,-106.75,2021,Corn,5/20/2021,90
ID_33.25_-106.5,Field_33.25_-106.5,33.25,-106.5,2021,Corn,5/20/2021,92
ID_33.25_-106.25,Field_33.25_-106.25,33.25,-106.25,2021,Corn,5/20/2021,86
ID_33.5_-107.5,Field_33.5_-107.5,33.5,-107.5,2021,Corn,5/24/2021,124
ID_33.5_-107.25,Field_33.5_-107.25,33.5,-107.25,2021,Corn,5/21/2021,96
ID_33.5_-107.0,Field_33.5_-107.0,33.5,-107,2021,Corn,5/20/2021,87
ID_33.5_-106.75,Field_33.5_-106.75,33.5,-106.75,2021,Corn,5/20/2021,89
ID_33.75_-106.0,Field_33.75_-106.0,33.75,-106,2021,Corn,5/22/2021,108
ID_34.0_-106.0,Field_34.0_-106.0,34,-106,2021,Corn,5/24/2021,115
ID_34.25_-106.5,Field_34.25_-106.5,34.25,-106.5,2021,Corn,5/22/2021,105
ID_34.25_-106.25,Field_34.25_-106.25,34.25,-106.25,2021,Corn,5/24/2021,121
ID_34.25_-106.0,Field_34.25_-106.0,34.25,-106,2021,Corn,5/24/2021,121
ID_34.5_-107.5,Field_34.5_-107.5,34.5,-107.5,2021,Corn,5/24/2021,113
ID_34.5_-107.25,Field_34.5_-107.25,34.5,-107.25,2021,Corn,5/23/2021,101
ID_34.5_-107.0,Field_34.5_-107.0,34.5,-107,2021,Corn,5/22/2021,92
ID_34.5_-106.5,Field_34.5_-106.5,34.5,-106.5,2021,Corn,5/23/2021,108
ID_34.5_-106.25,Field_34.5_-106.25,34.5,-106.25,2021,Corn,5/25/2021,127
ID_34.75_-106.5,Field_34.75_-106.5,34.75,-106.5,2021,Corn,5/24/2021,110
ID_34.75_-106.25,Field_34.75_-106.25,34.75,-106.25,2021,Corn,5/26/2021,153
ID_34.75_-105.25,Field_34.75_-105.25,34.75,-105.25,2021,Corn,5/25/2021,119
ID_35.75_-103.25,Field_35.75_-103.25,35.75,-103.25,2021,Corn,5/22/2021,103
ID_36.0_-103.25,Field_36.0_-103.25,36,-103.25,2021,Corn,5/22/2021,107
ID_36.25_-104.0,Field_36.25_-104.0,36.25,-104,2021,Corn,5/26/2021,166
ID_36.25_-103.75,Field_36.25_-103.75,36.25,-103.75,2021,Corn,5/25/2021,125
ID_36.25_-103.25,Field_36.25_-103.25,36.25,-103.25,2021,Corn,5/23/2021,109
ID_36.5_-103.75,Field_36.5_-103.75,36.5,-103.75,2021,Corn,5/27/2021,165
ID_36.5_-103.25,Field_36.5_-103.25,36.5,-103.25,2021,Corn,5/24/2021,110
ID_36.75_-103.75,Field_36.75_-103.75,36.75,-103.75,2021,Corn,5/27/2021,164
ID_37.0_-103.25,Field_37.0_-103.25,37,-103.25,2021,Corn,5/23/2021,110
ID_34.5_-106.75,Field_34.5_-106.75,34.5,-106.75,2021,Corn,5/22/2021,93
ID_34.75_-107.0,Field_34.75_-107.0,34.75,-107,2021,Corn,5/22/2021,90
ID_42.5_-74.0,Field_42.5_-74.0,42.5,-74,2021,Corn,6/9/2021,126
ID_42.25_-78.25,Field_42.25_-78.25,42.25,-78.25,2021,Corn,5/26/2021,134
ID_42.25_-78.0,Field_42.25_-78.0,42.25,-78,2021,Corn,5/26/2021,133
ID_42.25_-77.75,Field_42.25_-77.75,42.25,-77.75,2021,Corn,5/26/2021,132
ID_42.5_-78.25,Field_42.5_-78.25,42.5,-78.25,2021,Corn,5/26/2021,133
ID_42.5_-78.0,Field_42.5_-78.0,42.5,-78,2021,Corn,5/26/2021,130
ID_42.5_-77.75,Field_42.5_-77.75,42.5,-77.75,2021,Corn,5/26/2021,122
ID_42.25_-79.0,Field_42.25_-79.0,42.25,-79,2021,Corn,5/25/2021,137
ID_42.5_-79.0,Field_42.5_-79.0,42.5,-79,2021,Corn,5/25/2021,118
ID_42.5_-78.75,Field_42.5_-78.75,42.5,-78.75,2021,Corn,5/25/2021,125
ID_42.5_-78.5,Field_42.5_-78.5,42.5,-78.5,2021,Corn,5/25/2021,139
ID_42.75_-76.5,Field_42.75_-76.5,42.75,-76.5,2021,Corn,5/23/2021,113
ID_42.25_-79.75,Field_42.25_-79.75,42.25,-79.75,2021,Corn,6/4/2021,113
ID_42.25_-79.5,Field_42.25_-79.5,42.25,-79.5,2021,Corn,6/3/2021,122
ID_42.5_-79.75,Field_42.5_-79.75,42.5,-79.75,2021,Corn,6/7/2021,116
ID_42.5_-79.5,Field_42.5_-79.5,42.5,-79.5,2021,Corn,6/6/2021,120
ID_42.5_-79.25,Field_42.5_-79.25,42.5,-79.25,2021,Corn,6/4/2021,123
ID_42.25_-76.75,Field_42.25_-76.75,42.25,-76.75,2021,Corn,5/24/2021,131
ID_42.25_-75.75,Field_42.25_-75.75,42.25,-75.75,2021,Corn,5/23/2021,125
ID_42.25_-75.5,Field_42.25_-75.5,42.25,-75.5,2021,Corn,5/24/2021,131
ID_42.25_-75.25,Field_42.25_-75.25,42.25,-75.25,2021,Corn,5/24/2021,140
ID_42.5_-75.75,Field_42.5_-75.75,42.5,-75.75,2021,Corn,5/24/2021,139
ID_42.5_-75.5,Field_42.5_-75.5,42.5,-75.5,2021,Corn,5/24/2021,140
ID_42.5_-75.25,Field_42.5_-75.25,42.5,-75.25,2021,Corn,5/24/2021,143
ID_44.5_-73.75,Field_44.5_-73.75,44.5,-73.75,2021,Corn,5/26/2021,220
ID_44.5_-73.5,Field_44.5_-73.5,44.5,-73.5,2021,Corn,5/24/2021,123
ID_42.25_-73.75,Field_42.25_-73.75,42.25,-73.75,2021,Corn,5/21/2021,109
ID_42.25_-73.5,Field_42.25_-73.5,42.25,-73.5,2021,Corn,5/22/2021,118
ID_42.5_-73.75,Field_42.5_-73.75,42.5,-73.75,2021,Corn,5/21/2021,112
ID_42.5_-73.5,Field_42.5_-73.5,42.5,-73.5,2021,Corn,5/22/2021,120
ID_42.5_-76.25,Field_42.5_-76.25,42.5,-76.25,2021,Corn,5/24/2021,145
ID_42.5_-76.0,Field_42.5_-76.0,42.5,-76,2021,Corn,5/24/2021,222
ID_42.0_-75.0,Field_42.0_-75.0,42,-75,2021,Corn,6/7/2021,208
ID_41.5_-74.0,Field_41.5_-74.0,41.5,-74,2021,Corn,5/23/2021,110
ID_41.5_-73.75,Field_41.5_-73.75,41.5,-73.75,2021,Corn,5/23/2021,112
ID_41.5_-73.5,Field_41.5_-73.5,41.5,-73.5,2021,Corn,5/23/2021,112
ID_41.75_-73.75,Field_41.75_-73.75,41.75,-73.75,2021,Corn,5/23/2021,110
ID_41.75_-73.5,Field_41.75_-73.5,41.75,-73.5,2021,Corn,5/24/2021,116
ID_42.0_-73.75,Field_42.0_-73.75,42,-73.75,2021,Corn,5/23/2021,108
ID_42.0_-73.5,Field_42.0_-73.5,42,-73.5,2021,Corn,5/23/2021,119
ID_42.75_-79.0,Field_42.75_-79.0,42.75,-79,2021,Corn,6/2/2021,113
ID_42.75_-78.75,Field_42.75_-78.75,42.75,-78.75,2021,Corn,5/27/2021,116
ID_42.75_-78.5,Field_42.75_-78.5,42.75,-78.5,2021,Corn,5/27/2021,129
ID_43.0_-79.0,Field_43.0_-79.0,43,-79,2021,Corn,6/1/2021,107
ID_43.0_-78.75,Field_43.0_-78.75,43,-78.75,2021,Corn,5/27/2021,109
ID_43.0_-78.5,Field_43.0_-78.5,43,-78.5,2021,Corn,5/27/2021,114
ID_43.0_-78.0,Field_43.0_-78.0,43,-78,2021,Corn,5/26/2021,118
ID_43.0_-77.75,Field_43.0_-77.75,43,-77.75,2021,Corn,5/26/2021,116
ID_42.25_-74.5,Field_42.25_-74.5,42.25,-74.5,2021,Corn,5/26/2021,220
ID_42.25_-74.25,Field_42.25_-74.25,42.25,-74.25,2021,Corn,5/24/2021,145
ID_42.25_-74.0,Field_42.25_-74.0,42.25,-74,2021,Corn,5/24/2021,119
ID_43.25_-74.75,Field_43.25_-74.75,43.25,-74.75,2021,Corn,6/7/2021,208
ID_43.25_-74.25,Field_43.25_-74.25,43.25,-74.25,2021,Corn,6/7/2021,208
ID_43.0_-75.0,Field_43.0_-75.0,43,-75,2021,Corn,5/23/2021,135
ID_43.25_-75.0,Field_43.25_-75.0,43.25,-75,2021,Corn,5/24/2021,143
ID_43.5_-75.0,Field_43.5_-75.0,43.5,-75,2021,Corn,5/24/2021,222
ID_43.75_-76.25,Field_43.75_-76.25,43.75,-76.25,2021,Corn,6/3/2021,125
ID_43.75_-76.0,Field_43.75_-76.0,43.75,-76,2021,Corn,5/31/2021,135
ID_44.0_-76.5,Field_44.0_-76.5,44,-76.5,2021,Corn,6/6/2021,119
ID_44.0_-76.25,Field_44.0_-76.25,44,-76.25,2021,Corn,6/3/2021,118
ID_44.0_-76.0,Field_44.0_-76.0,44,-76,2021,Corn,5/28/2021,129
ID_44.0_-75.75,Field_44.0_-75.75,44,-75.75,2021,Corn,5/27/2021,142
ID_44.25_-76.25,Field_44.25_-76.25,44.25,-76.25,2021,Corn,6/2/2021,123
ID_44.25_-76.0,Field_44.25_-76.0,44.25,-76,2021,Corn,6/2/2021,126
ID_44.25_-75.75,Field_44.25_-75.75,44.25,-75.75,2021,Corn,5/27/2021,132
ID_40.75_-74.0,Field_40.75_-74.0,40.75,-74,2021,Corn,6/4/2021,87
ID_43.5_-75.5,Field_43.5_-75.5,43.5,-75.5,2021,Corn,5/26/2021,140
ID_43.5_-75.25,Field_43.5_-75.25,43.5,-75.25,2021,Corn,5/26/2021,220
ID_43.75_-75.75,Field_43.75_-75.75,43.75,-75.75,2021,Corn,5/26/2021,220
ID_44.0_-75.5,Field_44.0_-75.5,44,-75.5,2021,Corn,5/26/2021,137
ID_44.0_-75.25,Field_44.0_-75.25,44,-75.25,2021,Corn,5/26/2021,220
ID_42.75_-78.0,Field_42.75_-78.0,42.75,-78,2021,Corn,5/26/2021,131
ID_42.75_-77.75,Field_42.75_-77.75,42.75,-77.75,2021,Corn,5/26/2021,124
ID_42.75_-75.75,Field_42.75_-75.75,42.75,-75.75,2021,Corn,5/25/2021,149
ID_42.75_-75.5,Field_42.75_-75.5,42.75,-75.5,2021,Corn,5/25/2021,221
ID_42.75_-75.25,Field_42.75_-75.25,42.75,-75.25,2021,Corn,5/25/2021,221
ID_43.0_-75.75,Field_43.0_-75.75,43,-75.75,2021,Corn,5/24/2021,128
ID_43.0_-77.5,Field_43.0_-77.5,43,-77.5,2021,Corn,5/23/2021,112
ID_43.25_-78.0,Field_43.25_-78.0,43.25,-78,2021,Corn,5/27/2021,115
ID_43.25_-77.75,Field_43.25_-77.75,43.25,-77.75,2021,Corn,5/27/2021,114
ID_43.25_-77.5,Field_43.25_-77.5,43.25,-77.5,2021,Corn,5/27/2021,115
ID_42.75_-74.5,Field_42.75_-74.5,42.75,-74.5,2021,Corn,6/6/2021,132
ID_42.75_-74.25,Field_42.75_-74.25,42.75,-74.25,2021,Corn,6/5/2021,123
ID_43.0_-74.75,Field_43.0_-74.75,43,-74.75,2021,Corn,6/6/2021,209
ID_43.0_-74.5,Field_43.0_-74.5,43,-74.5,2021,Corn,6/6/2021,138
ID_43.0_-74.25,Field_43.0_-74.25,43,-74.25,2021,Corn,6/5/2021,128
ID_40.5_-73.75,Field_40.5_-73.75,40.5,-73.75,2021,Corn,6/6/2021,102
ID_40.5_-73.5,Field_40.5_-73.5,40.5,-73.5,2021,Corn,6/8/2021,110
ID_40.5_-73.25,Field_40.5_-73.25,40.5,-73.25,2021,Corn,6/8/2021,112
ID_40.75_-73.75,Field_40.75_-73.75,40.75,-73.75,2021,Corn,6/5/2021,100
ID_40.75_-73.5,Field_40.75_-73.5,40.75,-73.5,2021,Corn,6/7/2021,105
ID_43.25_-79.0,Field_43.25_-79.0,43.25,-79,2021,Corn,6/7/2021,108
ID_43.25_-78.75,Field_43.25_-78.75,43.25,-78.75,2021,Corn,6/7/2021,107
ID_43.25_-78.5,Field_43.25_-78.5,43.25,-78.5,2021,Corn,6/7/2021,113
ID_43.0_-75.5,Field_43.0_-75.5,43,-75.5,2021,Corn,5/23/2021,127
ID_43.0_-75.25,Field_43.0_-75.25,43,-75.25,2021,Corn,5/23/2021,128
ID_43.25_-75.75,Field_43.25_-75.75,43.25,-75.75,2021,Corn,5/23/2021,119
ID_42.75_-76.25,Field_42.75_-76.25,42.75,-76.25,2021,Corn,5/28/2021,136
ID_42.75_-76.0,Field_42.75_-76.0,42.75,-76,2021,Corn,5/28/2021,151
ID_43.0_-76.5,Field_43.0_-76.5,43,-76.5,2021,Corn,5/27/2021,118
ID_42.75_-77.5,Field_42.75_-77.5,42.75,-77.5,2021,Corn,5/27/2021,132
ID_42.75_-77.25,Field_42.75_-77.25,42.75,-77.25,2021,Corn,5/27/2021,128
ID_42.75_-77.0,Field_42.75_-77.0,42.75,-77,2021,Corn,5/27/2021,119
ID_43.0_-77.25,Field_43.0_-77.25,43,-77.25,2021,Corn,5/26/2021,119
ID_43.0_-77.0,Field_43.0_-77.0,43,-77,2021,Corn,5/27/2021,118
ID_41.25_-74.5,Field_41.25_-74.5,41.25,-74.5,2021,Corn,6/6/2021,111
ID_41.25_-74.25,Field_41.25_-74.25,41.25,-74.25,2021,Corn,6/6/2021,109
ID_41.5_-74.5,Field_41.5_-74.5,41.5,-74.5,2021,Corn,6/6/2021,118
ID_41.5_-74.25,Field_41.5_-74.25,41.5,-74.25,2021,Corn,6/6/2021,110
ID_43.25_-78.25,Field_43.25_-78.25,43.25,-78.25,2021,Corn,5/27/2021,119
ID_43.25_-76.5,Field_43.25_-76.5,43.25,-76.5,2021,Corn,6/3/2021,113
ID_43.25_-76.25,Field_43.25_-76.25,43.25,-76.25,2021,Corn,6/3/2021,112
ID_43.25_-76.0,Field_43.25_-76.0,43.25,-76,2021,Corn,6/2/2021,122
ID_43.5_-76.5,Field_43.5_-76.5,43.5,-76.5,2021,Corn,6/6/2021,120
ID_43.5_-76.25,Field_43.5_-76.25,43.5,-76.25,2021,Corn,6/4/2021,123
ID_43.5_-76.0,Field_43.5_-76.0,43.5,-76,2021,Corn,6/3/2021,131
ID_43.5_-75.75,Field_43.5_-75.75,43.5,-75.75,2021,Corn,6/3/2021,212
ID_42.5_-75.0,Field_42.5_-75.0,42.5,-75,2021,Corn,5/26/2021,141
ID_42.75_-75.0,Field_42.75_-75.0,42.75,-75,2021,Corn,5/25/2021,135
ID_42.75_-74.75,Field_42.75_-74.75,42.75,-74.75,2021,Corn,5/25/2021,126
ID_42.75_-73.75,Field_42.75_-73.75,42.75,-73.75,2021,Corn,5/26/2021,108
ID_42.75_-73.5,Field_42.75_-73.5,42.75,-73.5,2021,Corn,5/27/2021,113
ID_42.75_-73.25,Field_42.75_-73.25,42.75,-73.25,2021,Corn,5/28/2021,218
ID_40.5_-74.0,Field_40.5_-74.0,40.5,-74,2021,Corn,6/5/2021,89
ID_41.25_-74.0,Field_41.25_-74.0,41.25,-74,2021,Corn,6/6/2021,107
ID_44.25_-75.5,Field_44.25_-75.5,44.25,-75.5,2021,Corn,5/28/2021,136
ID_44.25_-75.25,Field_44.25_-75.25,44.25,-75.25,2021,Corn,5/28/2021,218
ID_44.5_-75.5,Field_44.5_-75.5,44.5,-75.5,2021,Corn,5/28/2021,128
ID_44.5_-75.25,Field_44.5_-75.25,44.5,-75.25,2021,Corn,5/28/2021,133
ID_44.5_-74.75,Field_44.5_-74.75,44.5,-74.75,2021,Corn,5/28/2021,218
ID_44.75_-75.5,Field_44.75_-75.5,44.75,-75.5,2021,Corn,5/28/2021,125
ID_44.75_-75.25,Field_44.75_-75.25,44.75,-75.25,2021,Corn,5/28/2021,130
ID_44.75_-74.75,Field_44.75_-74.75,44.75,-74.75,2021,Corn,5/27/2021,135
ID_43.0_-74.0,Field_43.0_-74.0,43,-74,2021,Corn,5/26/2021,121
ID_43.0_-73.75,Field_43.0_-73.75,43,-73.75,2021,Corn,5/26/2021,120
ID_43.0_-73.5,Field_43.0_-73.5,43,-73.5,2021,Corn,5/26/2021,116
ID_43.25_-74.0,Field_43.25_-74.0,43.25,-74,2021,Corn,5/27/2021,219
ID_42.75_-74.0,Field_42.75_-74.0,42.75,-74,2021,Corn,6/8/2021,111
ID_42.5_-74.5,Field_42.5_-74.5,42.5,-74.5,2021,Corn,5/24/2021,222
ID_42.5_-74.25,Field_42.5_-74.25,42.5,-74.25,2021,Corn,5/24/2021,135
ID_42.5_-76.75,Field_42.5_-76.75,42.5,-76.75,2021,Corn,5/24/2021,115
ID_42.75_-76.75,Field_42.75_-76.75,42.75,-76.75,2021,Corn,5/23/2021,110
ID_43.0_-76.75,Field_43.0_-76.75,43,-76.75,2021,Corn,5/23/2021,111
ID_42.25_-77.25,Field_42.25_-77.25,42.25,-77.25,2021,Corn,5/24/2021,116
ID_42.25_-77.0,Field_42.25_-77.0,42.25,-77,2021,Corn,5/23/2021,114
ID_42.5_-77.5,Field_42.5_-77.5,42.5,-77.5,2021,Corn,5/24/2021,121
ID_42.5_-77.25,Field_42.5_-77.25,42.5,-77.25,2021,Corn,5/24/2021,116
ID_42.5_-77.0,Field_42.5_-77.0,42.5,-77,2021,Corn,5/24/2021,111
ID_40.75_-73.25,Field_40.75_-73.25,40.75,-73.25,2021,Corn,6/7/2021,106
ID_40.75_-73.0,Field_40.75_-73.0,40.75,-73,2021,Corn,6/7/2021,109
ID_40.75_-72.75,Field_40.75_-72.75,40.75,-72.75,2021,Corn,6/7/2021,111
ID_40.75_-72.5,Field_40.75_-72.5,40.75,-72.5,2021,Corn,6/9/2021,120
ID_41.0_-73.0,Field_41.0_-73.0,41,-73,2021,Corn,6/7/2021,107
ID_41.0_-72.75,Field_41.0_-72.75,41,-72.75,2021,Corn,6/7/2021,108
ID_41.0_-72.5,Field_41.0_-72.5,41,-72.5,2021,Corn,6/9/2021,118
ID_41.0_-72.25,Field_41.0_-72.25,41,-72.25,2021,Corn,6/10/2021,123
ID_41.0_-72.0,Field_41.0_-72.0,41,-72,2021,Corn,6/11/2021,130
ID_41.0_-71.75,Field_41.0_-71.75,41,-71.75,2021,Corn,6/11/2021,131
ID_41.25_-72.0,Field_41.25_-72.0,41.25,-72,2021,Corn,6/9/2021,129
ID_41.25_-71.75,Field_41.25_-71.75,41.25,-71.75,2021,Corn,6/10/2021,130
ID_41.5_-75.0,Field_41.5_-75.0,41.5,-75,2021,Corn,6/6/2021,130
ID_41.5_-74.75,Field_41.5_-74.75,41.5,-74.75,2021,Corn,6/6/2021,123
ID_41.75_-75.0,Field_41.75_-75.0,41.75,-75,2021,Corn,6/7/2021,208
ID_41.75_-74.75,Field_41.75_-74.75,41.75,-74.75,2021,Corn,6/7/2021,208
ID_42.25_-76.5,Field_42.25_-76.5,42.25,-76.5,2021,Corn,5/24/2021,131
ID_42.25_-76.25,Field_42.25_-76.25,42.25,-76.25,2021,Corn,5/24/2021,133
ID_42.25_-76.0,Field_42.25_-76.0,42.25,-76,2021,Corn,5/24/2021,132
ID_42.5_-76.5,Field_42.5_-76.5,42.5,-76.5,2021,Corn,5/24/2021,117
ID_41.75_-74.5,Field_41.75_-74.5,41.75,-74.5,2021,Corn,6/22/2021,193
ID_41.75_-74.25,Field_41.75_-74.25,41.75,-74.25,2021,Corn,6/22/2021,125
ID_41.75_-74.0,Field_41.75_-74.0,41.75,-74,2021,Corn,6/21/2021,111
ID_42.0_-74.0,Field_42.0_-74.0,42,-74,2021,Corn,6/22/2021,131
ID_43.25_-73.5,Field_43.25_-73.5,43.25,-73.5,2021,Corn,6/7/2021,208
ID_43.25_-73.25,Field_43.25_-73.25,43.25,-73.25,2021,Corn,6/7/2021,208
ID_43.5_-73.25,Field_43.5_-73.25,43.5,-73.25,2021,Corn,6/7/2021,136
ID_43.25_-77.25,Field_43.25_-77.25,43.25,-77.25,2021,Corn,6/1/2021,112
ID_43.25_-77.0,Field_43.25_-77.0,43.25,-77,2021,Corn,6/2/2021,112
ID_43.25_-76.75,Field_43.25_-76.75,43.25,-76.75,2021,Corn,5/27/2021,115
